subject_id,subject_label,predicate_id,object_id,object_label,mapping_justification,author_id,confidence,comment,reviewer_id
northwestern-ndc:093317431,ALBUTEROL SULFATE 90 MCG/ACTUATION INH HFAA,skos:exactMatch,omop_id:1154343,albuterol,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06864551570,AMLODIPINE  5 MG ORAL TAB,skos:exactMatch,omop_id:1332418,amlodipine,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:409672923,MAGNESIUM SULFATE IN WATER 4 GRAM/100 ML (4 %) IV PGBK,skos:exactMatch,omop_id:19093848,magnesium sulfate,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06745764000,PROCHLORPERAZINE EDISYLATE 5 MG/ML INJ SOLN,skos:exactMatch,omop_id:752061,prochlorperazine,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:11822510880,ACETAMINOPHEN  500 MG ORAL TAB,skos:exactMatch,omop_id:1125315,acetaminophen,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:04229130190,GABAPENTIN 300 MG ORAL CAP,skos:exactMatch,omop_id:797399,gabapentin,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:03535619765,ONDANSETRON 4 MG ORAL TBDI,skos:exactMatch,omop_id:1000560,ondansetron,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:04999971130,SENNOSIDES  8.6 MG ORAL TAB,skos:exactMatch,omop_id:992409,Senna leaves,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:05445888810,CLOPIDOGREL  75 MG ORAL TAB,skos:exactMatch,omop_id:1322184,clopidogrel,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06820964302,"ALBUMIN, HUMAN 25 %  IV SOLP",skos:exactMatch,omop_id:1344143,"albumin human, USP",semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:07120521714,TAMSULOSIN 0.4 MG ORAL CAP,skos:exactMatch,omop_id:924566,tamsulosin,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:01610338499,DOCUSATE SODIUM 100 MG ORAL CAP,skos:exactMatch,omop_id:941258,docusate,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06745751100,LIDOCAINE (PF) 10 MG/ML (1 %) INJ SOLN,skos:exactMatch,omop_id:989878,lidocaine,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06203783001,METOPROLOL SUCCINATE  25 MG ORAL TB24,skos:exactMatch,omop_id:1307046,metoprolol,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:04359874101,RAMELTEON 8 MG ORAL TAB,skos:exactMatch,omop_id:781182,ramelteon,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:05416216100,"POTASSIUM, SODIUM PHOSPHATES 280-160-250 MG ORAL PWPK",skos:exactMatch,omop_id:939871,sodium phosphate,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:75901120204,NOREPINEPHRINE BITARTRATE-D5W 4 MG/250 ML (16 MCG/ML) IV SOLN,skos:exactMatch,omop_id:1321341,norepinephrine,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06729602472,PREDNISONE 20 MG ORAL TAB,skos:exactMatch,omop_id:1551099,prednisone,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06076038892,HYDROCODONE-ACETAMINOPHEN 10-325 MG ORAL TAB,skos:exactMatch,omop_id:1174888,hydrocodone,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:01533817000,FOLIC ACID  1 MG ORAL TAB,skos:exactMatch,omop_id:19111620,folic acid,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:75901800202,FENTANYL CITRATE (PF)-0.9%NACL 10 MCG/ML IV SOLN,skos:exactMatch,omop_id:1154029,fentanyl,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:409707714,POTASSIUM CHLORIDE IN WATER  20 MEQ/50 ML IV PGBK,skos:exactMatch,omop_id:19049105,potassium chloride,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06864540370,ATORVASTATIN 20 MG ORAL TAB,skos:exactMatch,omop_id:1545958,atorvastatin,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:01610336511,ASPIRIN  325 MG ORAL TAB,skos:exactMatch,omop_id:19049167,Buffered aspirin,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06332373911,FAMOTIDINE (PF) 20 MG/2 ML IV SOLN,skos:exactMatch,omop_id:953076,famotidine,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:121065721,ACETAMINOPHEN 650 MG/20.3 ML ORAL SOLN,skos:exactMatch,omop_id:1125315,acetaminophen,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:01013520364,SIMETHICONE  80 MG ORAL CHEW,skos:exactMatch,omop_id:966991,simethicone,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:904675714,MAGNESIUM HYDROXIDE 400 MG/5 ML ORAL SUSP,skos:exactMatch,omop_id:19124906,magnesium,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:409189010,MORPHINE  2 MG/ML IV SYRG,skos:exactMatch,omop_id:1110410,morphine,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06864545170,TRAZODONE  50 MG ORAL TAB,skos:exactMatch,omop_id:703547,trazodone,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06864540870,LOSARTAN  50 MG ORAL TAB,skos:exactMatch,omop_id:1367500,losartan,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06332367100,DEXMEDETOMIDINE IN 0.9 % NACL 400 MCG/100 ML (4 MCG/ML) IV SOLN,skos:exactMatch,omop_id:19061088,dexmedetomidine,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06332385225,HYDROMORPHONE (PF)  1 MG/ML INJ SOLN,skos:exactMatch,omop_id:1126658,hydromorphone,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:04229119810,CARVEDILOL 12.5 MG ORAL TAB,skos:exactMatch,omop_id:1346823,carvedilol,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06864551670,AMLODIPINE 10 MG ORAL TAB,skos:exactMatch,omop_id:1332418,amlodipine,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:703704101,HALOPERIDOL LACTATE 5 MG/ML INJ SOLN,skos:exactMatch,omop_id:766529,haloperidol,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:05456940911,BENZONATATE 100 MG ORAL CAP,skos:exactMatch,omop_id:1136601,benzonatate,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:05445899710,LISINOPRIL 10 MG ORAL TAB,skos:exactMatch,omop_id:1308216,lisinopril,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:264318511,MEROPENEM 1 G/100 ML NACL MINI-BAG PREASSEMBLED,skos:exactMatch,omop_id:1709170,meropenem,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:01366809630,PANTOPRAZOLE 20 MG ORAL TBEC,skos:exactMatch,omop_id:948078,pantoprazole,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06864541854,ATORVASTATIN 80 MG ORAL TAB,skos:exactMatch,omop_id:1545958,atorvastatin,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:04580258062,SCOPOLAMINE BASE 1 MG OVER 3 DAYS TRANSDERM PT3D,skos:exactMatch,omop_id:965748,scopolamine,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:002822201,INSULIN LISPRO 100 UNITS/ML SUBQ INPN,skos:exactMatch,omop_id:1550023,insulin lispro,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:05456952000,SODIUM CHLORIDE  0.65 % NASL SPRA,skos:exactMatch,omop_id:967823,sodium chloride,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:07604500410,MORPHINE  2 MG/ML INJ SYRG,skos:exactMatch,omop_id:1110410,morphine,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:121146530,POTASSIUM CHLORIDE 20 MEQ/15 ML ORAL LIQD,skos:exactMatch,omop_id:19055035,POTASSIUM TRIPLATES,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:264570505,"HEPARIN, PORCINE (PF) 5000 UNIT/0.5 ML SUBQ SYRG",skos:exactMatch,omop_id:1367571,heparin,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:05295914400,SULFAMETHOXAZOLE-TRIMETHOPRIM 800-160 MG ORAL TAB,skos:exactMatch,omop_id:1836430,sulfamethoxazole,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06373927510,HYDROMORPHONE  2 MG ORAL TAB,skos:exactMatch,omop_id:1126658,hydromorphone,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:05295993812,ALUM-MAG HYDROXIDE-SIMETH 200-200-20 MG/5 ML ORAL SUSP,skos:exactMatch,omop_id:992956,magnesium hydroxide,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06864527254,LISINOPRIL 20 MG ORAL TAB,skos:exactMatch,omop_id:1308216,lisinopril,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06155304203,VANCOMYCIN IN 0.9 % SODIUM CHL 1.5 GRAM/500 ML IV SOLN,skos:exactMatch,omop_id:1707687,vancomycin,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06864551970,ESCITALOPRAM OXALATE 10 MG ORAL TAB,skos:exactMatch,omop_id:715939,escitalopram,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06318756115,DEXAMETHASONE  4 MG ORAL TAB,skos:exactMatch,omop_id:1518254,dexamethasone,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:03720524798,CHOLECALCIFEROL (VITAMIN D3)  50 MCG ORAL TAB,skos:exactMatch,omop_id:19095164,cholecalciferol,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:03720524897,CHOLECALCIFEROL (VITAMIN D3)  25 MCG ORAL TAB,skos:exactMatch,omop_id:19095164,cholecalciferol,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:04229119610,CARVEDILOL  3.125 MG ORAL TAB,skos:exactMatch,omop_id:1346823,carvedilol,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:07620400324,LEVALBUTEROL HCL 1.25 MG/3 ML INH NEBU,skos:exactMatch,omop_id:1192218,levalbuterol,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:05515454405,ENOXAPARIN  30 MG SUBQ SYRG,skos:exactMatch,omop_id:1301025,enoxaparin,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:04338653002,NYSTATIN 100000 UNIT/GRAM TOP POWD,skos:exactMatch,omop_id:922570,nystatin,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:378699789,SODIUM CHLORIDE  3 % INH NEBU,skos:exactMatch,omop_id:967823,sodium chloride,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:07086070041,KETOROLAC 15 MG/ML INJ SOLN,skos:exactMatch,omop_id:1136980,ketorolac,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:75901120304,NOREPINEPHRINE BITARTRATE-NACL 4 MG/250 ML (16 MCG/ML) IV SOLN,skos:exactMatch,omop_id:1321341,norepinephrine,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:03335829215,PREDNISONE  5 MG ORAL TAB,skos:exactMatch,omop_id:1551099,prednisone,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06042978730,WARFARIN  3 MG ORAL TAB,skos:exactMatch,omop_id:1310149,warfarin,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06155316917,PHENYLEPHRINE HCL IN 0.9% NACL 40 MG/250 ML (160 MCG/ML) IV SOLN,skos:exactMatch,omop_id:1135766,phenylephrine,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:03335826800,NITROGLYCERIN 0.4 MG SL SUBL,skos:exactMatch,omop_id:19035278,nitroglycerin 0.4 MG Sublingual Tablet [Nitroquick],semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06203786220,ENOXAPARIN  80 MG SUBQ SYRG,skos:exactMatch,omop_id:1301025,enoxaparin,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:338043103,HEPARIN (PORCINE) IN NACL (PF) 1000 UNIT/500 ML IV SOLP,skos:exactMatch,omop_id:1367571,heparin,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06042984390,ROSUVASTATIN 10 MG ORAL TAB,skos:exactMatch,omop_id:1510813,rosuvastatin,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:03335803120,AMOXICILLIN-POT CLAVULANATE 875-125 MG ORAL TAB,skos:exactMatch,omop_id:1713332,amoxicillin,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:03172232701,WARFARIN  1 MG ORAL TAB,skos:exactMatch,omop_id:1310149,warfarin,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:04843310801,THIAMINE MONONITRATE (VIT B1) 100 MG ORAL TAB,skos:exactMatch,omop_id:19137312,thiamine,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:04285272925,"HEPARIN (PORCINE) IN 5 % DEX 25,000 UNIT/250 ML IV INFUSION",skos:exactMatch,omop_id:1367571,heparin,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:409317816,"LIDOCAINE-EPINEPHRINE 1 %-1:100,000 INJ SOLN",skos:exactMatch,omop_id:1343916,epinephrine,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:378180301,LEVOTHYROXINE  50 MCG ORAL TAB,skos:exactMatch,omop_id:1501700,levothyroxine,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06042922428,HYDROXYZINE HCL  25 MG ORAL TAB,skos:exactMatch,omop_id:777221,hydroxyzine,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:04733570652,IPRATROPIUM BROMIDE 0.02 % INH SOLN,skos:exactMatch,omop_id:1112921,ipratropium,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:619582901,REMDESIVIR IVPB (FROM POWDER),skos:exactMatch,omop_id:37002796,remdesivir 100 MG Injection [Veklury],semapv:MappingChaining,orcid:0000-0001-5561-6396,1,COVID,orcid:0000-0001-5561-6396
northwestern-ndc:11822312770,LORATADINE 10 MG ORAL TAB,skos:exactMatch,omop_id:1107830,loratadine,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:02724115860,VALGANCICLOVIR 450 MG ORAL TAB,skos:exactMatch,omop_id:1703063,valganciclovir,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:05528945710,SULFAMETHOXAZOLE-TRIMETHOPRIM 400-80 MG ORAL TAB,skos:exactMatch,omop_id:1705674,trimethoprim,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06864522159,IBUPROFEN 600 MG ORAL TAB,skos:exactMatch,omop_id:1177480,ibuprofen,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06362913412,CLONAZEPAM 0.5 MG ORAL TAB,skos:exactMatch,omop_id:798874,clonazepam,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:548560300,ENOXAPARIN  60 MG SUBQ SYRG,skos:exactMatch,omop_id:1301025,enoxaparin,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06203786320,ENOXAPARIN 100 MG SUBQ SYRG,skos:exactMatch,omop_id:1301025,enoxaparin,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:264315511,"CEFTRIAXONE IN DEXTROSE,ISO-OS 2000 MG/50 ML IV PGBK",skos:exactMatch,omop_id:1777806,ceftriaxone,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:50428247322,CYANOCOBALAMIN (VITAMIN B-12)  500 MCG ORAL TAB,skos:exactMatch,omop_id:19049679,Cyomin,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:05445892610,PRAVASTATIN 20 MG ORAL TAB,skos:exactMatch,omop_id:1551860,pravastatin,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06864540670,LOSARTAN  25 MG ORAL TAB,skos:exactMatch,omop_id:1367500,losartan,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:50428416267,MELATONIN  3 MG ORAL TAB,skos:exactMatch,omop_id:1301152,melatonin,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:06864545070,CYCLOBENZAPRINE 10 MG ORAL TAB,skos:exactMatch,omop_id:778711,cyclobenzaprine,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:04999962960,MIRTAZAPINE 15 MG ORAL TAB,skos:exactMatch,omop_id:725131,mirtazapine,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:04456762001,"CALCIUM GLUC IN NACL, ISO-OSM 1 GRAM/50 ML IV SOLN",skos:exactMatch,omop_id:19056646,CALCIUM GLUCONATE M-HYDRATE,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:02502130566,CHLOROTHIAZIDE SODIUM 500 MG IV SOLR,skos:exactMatch,omop_id:992590,chlorothiazide,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
northwestern-ndc:409724110,EPINEPHRINE 1 MG/ML (1 ML) INJ SOLN,skos:exactMatch,omop_id:1343916,epinephrine,semapv:MappingChaining,orcid:0000-0001-5561-6396,1,,orcid:0000-0001-5561-6396
