subject_id,subject_label,predicate_id,object_id,object_label,mapping_justification,author_id,confidence,comment,reviewer_id
northwestern-itemid:100094,Transferrin,skos:exactMatch,omop_id:3004789,Transferrin [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100095,Ammonia,skos:exactMatch,omop_id:3011958,Ammonia [Moles/volume] in Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100096,Yeast,skos:exactMatch,omop_id:3037244,Yeast [#/area] in Urine sediment by Microscopy high power field,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100097,"Creatinine, Urine",skos:exactMatch,omop_id:3017250,Creatinine [Mass/volume] in Urine,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100098,"Sodium, Urine",skos:exactMatch,omop_id:3003181,Sodium [Moles/volume] in Urine,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100099,"Creatine Kinase, MB Isoenzyme",skos:exactMatch,omop_id:3005785,Creatine kinase.MB [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100102,Iron,skos:exactMatch,omop_id:3002400,Iron [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100103,"Thyroxine (T4), Free",skos:exactMatch,omop_id:3008598,Thyroxine (T4) free [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100106,"Urea Nitrogen, Urine",skos:exactMatch,omop_id:3011965,Urea nitrogen [Mass/volume] in Urine,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100109,Oxygen Saturation,skos:exactMatch,omop_id:3013502,Oxygen saturation in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100114,"Total Protein, Urine",skos:exactMatch,omop_id:3037121,Protein [Mass/volume] in Urine,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100115,"Amylase, Body Fluid",skos:exactMatch,omop_id:3012133,Amylase [Enzymatic activity/volume] in Body fluid,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100116,"Iron Binding Capacity, Total",skos:exactMatch,omop_id:3021044,Iron binding capacity [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100121,"Glucose, Body Fluid",skos:exactMatch,omop_id:3019210,Glucose [Mass/volume] in Body fluid,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100122,25-OH Vitamin D,skos:exactMatch,omop_id:3020149,25-hydroxyvitamin D3 [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100123,Haptoglobin,skos:exactMatch,omop_id:3012336,Haptoglobin [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100124,Lymphs,skos:exactMatch,omop_id:3020951,Lymphocytes/100 leukocytes in Cerebral spinal fluid,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100126,Salicylate,skos:exactMatch,omop_id:3000787,Salicylates [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100127,Monocytes,skos:exactMatch,omop_id:3037577,Monocytes/100 leukocytes in Cerebral spinal fluid,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100128,Cortisol,skos:exactMatch,omop_id:3009682,Cortisol [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100129,"Total Protein, CSF",skos:exactMatch,omop_id:3019473,Protein [Mass/volume] in Cerebral spinal fluid,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100131,Parathyroid Hormone,skos:exactMatch,omop_id:3000067,Parathyrin.intact [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100132,Urine Mucous,skos:exactMatch,omop_id:3006175,Mucus [Presence] in Urine sediment by Light microscopy,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100133,Cholesterol Ratio (Total/HDL),skos:exactMatch,omop_id:3011163,Cholesterol.total/Cholesterol in HDL [Mass Ratio] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100134,Acetaminophen,skos:exactMatch,omop_id:3002617,Acetaminophen [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100135,tacroFK,skos:exactMatch,omop_id:3026250,Tacrolimus [Mass/volume] in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100136,Digoxin,skos:exactMatch,omop_id:3011335,Digoxin [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100137,Amylase,skos:exactMatch,omop_id:3016771,Amylase [Enzymatic activity/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100139,"Total Protein, Body Fluid",skos:exactMatch,omop_id:3005029,Protein [Mass/volume] in Body fluid,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100140,Granular Casts,skos:exactMatch,omop_id:3011483,Granular casts [#/area] in Urine sediment by Microscopy low power field,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100144,Vancomycin,skos:exactMatch,omop_id:3005715,Vancomycin [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100145,Methemoglobin,skos:exactMatch,omop_id:3007930,Methemoglobin/Hemoglobin.total in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100148,Beta Hydroxybutyrate,skos:exactMatch,omop_id:3003985,Beta hydroxybutyrate [Moles/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100150,Carboxyhemoglobin,skos:exactMatch,omop_id:3023081,Carboxyhemoglobin/Hemoglobin.total in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100151,Beta-2 Microglobulin,skos:exactMatch,omop_id:3013201,Beta-2-Microglobulin [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100152,"Chloride, Urine",skos:exactMatch,omop_id:3007733,Chloride [Moles/volume] in Urine,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100153,Valproic Acid,skos:exactMatch,omop_id:3016201,Valproate [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100155,WBC Clumps,skos:exactMatch,omop_id:40770446,Leukocyte clumps [Presence] in Urine sediment by Light microscopy,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
northwestern-itemid:100156,Homocysteine,skos:exactMatch,omop_id:3016724,Homocysteine [Moles/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
