subject_id,subject_label,predicate_id,object_id,object_label,mapping_justification,author_id,confidence,comment,reviewer_id
mimic-ndc:39822400001,LevETIRAcetam,skos:exactMatch,rxnorm:647121,5 ML levetiracetam 100 MG/ML Injection,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:50474059966,Keppra XR,skos:exactMatch,rxnorm:847673,24 HR levetiracetam 750 MG Extended Release Oral Tablet [Keppra],semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:63739000532,ZIPRASidone Hydrochloride,skos:exactMatch,rxnorm:313776,ziprasidone 40 MG Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:904627008,ZIPRASidone Hydrochloride,skos:exactMatch,rxnorm:313776,ziprasidone 40 MG Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:904627108,ZIPRASidone Hydrochloride,skos:exactMatch,rxnorm:313777,ziprasidone 60 MG Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:904627208,ZIPRASidone Hydrochloride,skos:exactMatch,rxnorm:313778,ziprasidone 80 MG Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:904626908,ZIPRASidone Hydrochloride,skos:exactMatch,rxnorm:314286,ziprasidone 20 MG Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:049392083,ZIPRASidone Mesylate,skos:exactMatch,rxnorm:352228,ziprasidone 20 MG Injection [Geodon],semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:904637361,rOPINIRole,skos:exactMatch,rxnorm:312845,ropinirole 0.25 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:904647561,Baclofen,skos:exactMatch,rxnorm:197391,baclofen 10 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:904645204,DULoxetine DR,skos:exactMatch,rxnorm:596926,duloxetine 20 MG Delayed Release Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:68084067521,DULoxetine DR,skos:exactMatch,rxnorm:596926,duloxetine 20 MG Delayed Release Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:67877025930,Rasagiline,skos:exactMatch,rxnorm:636664,rasagiline 0.5 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:904642661,Escitalopram Oxalate,skos:exactMatch,rxnorm:349332,escitalopram 10 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:904642661,escitalopram oxalate,skos:exactMatch,rxnorm:349332,escitalopram 10 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:42023018910,Neostigmine (CVICU Reversal Protocol),skos:exactMatch,rxnorm:311936,neostigmine methylsulfate 1 MG/ML Injectable Solution,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:42023018910,Neostigmine,skos:exactMatch,rxnorm:311936,neostigmine methylsulfate 1 MG/ML Injectable Solution,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:65162064978,OXcarbazepine,skos:exactMatch,rxnorm:283536,oxcarbazepine 60 MG/ML Oral Suspension,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:68084084501,OXcarbazepine,skos:exactMatch,rxnorm:312136,oxcarbazepine 150 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:68084086701,OXcarbazepine,skos:exactMatch,rxnorm:312138,oxcarbazepine 600 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:60429006301,OXcarbazepine,skos:exactMatch,rxnorm:312138,oxcarbazepine 600 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:536302906,Nicotine Polacrilex,skos:exactMatch,rxnorm:314119,nicotine 2 MG Chewing Gum,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:37205098769,Nicotine Lozenge,skos:exactMatch,rxnorm:359817,nicotine 2 MG Oral Lozenge,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:45802087305,Nicotine Lozenge,skos:exactMatch,rxnorm:359818,nicotine 4 MG Oral Lozenge,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:185083101,Amphetamine-Dextroamphetamine,skos:exactMatch,rxnorm:541878,amphetamine aspartate 1.25 MG / amphetamine sulfate 1.25 MG / dextroamphetamine saccharate 1.25 MG / dextroamphetamine sulfate 1.25 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:47781017601,Amphetamine-Dextroamphetamine,skos:exactMatch,rxnorm:541892,amphetamine aspartate 2.5 MG / amphetamine sulfate 2.5 MG / dextroamphetamine saccharate 2.5 MG / dextroamphetamine sulfate 2.5 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:008092681,zaleplon,skos:exactMatch,rxnorm:313761,zaleplon 10 MG Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:60687029301,Nortriptyline,skos:exactMatch,rxnorm:317136,nortriptyline 25 MG Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:51672400205,Nortriptyline,skos:exactMatch,rxnorm:317136,nortriptyline 25 MG Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:60505040205,PARoxetine,skos:exactMatch,rxnorm:213291,paroxetine hydrochloride 2 MG/ML Oral Suspension [Paxil],semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:172392760,Diazepam,skos:exactMatch,rxnorm:197589,diazepam 10 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:172392760,Diazepam - CIWA protocol,skos:exactMatch,rxnorm:197589,diazepam 10 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:904588061,Diazepam,skos:exactMatch,rxnorm:197591,diazepam 5 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:904588061,Diazepam - CIWA protocol,skos:exactMatch,rxnorm:197591,diazepam 5 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:51079028501,Diazepam,skos:exactMatch,rxnorm:197591,diazepam 5 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:51079028501,Diazepam - CIWA protocol,skos:exactMatch,rxnorm:197591,diazepam 5 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:62584081301,Oxazepam,skos:exactMatch,rxnorm:312134,oxazepam 15 MG Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:904651961,Mirtazapine,skos:exactMatch,rxnorm:311725,mirtazapine 15 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:51079008620,Mirtazapine,skos:exactMatch,rxnorm:311725,mirtazapine 15 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:51079008720,Mirtazapine,skos:exactMatch,rxnorm:314111,mirtazapine 30 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:60687028621,Bromocriptine Mesylate,skos:exactMatch,rxnorm:197411,bromocriptine 2.5 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:38779052408,Bupivacaine,skos:exactMatch,rxnorm:1815,bupivacaine,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:63739057610,rivastigmine tartrate,skos:exactMatch,rxnorm:314214,rivastigmine 1.5 MG Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:641047625,PHENObarbital - ICU Alcohol Withdrawal (Initial Load / Rescue Dose),skos:exactMatch,rxnorm:198368,phenobarbital 65 MG/ML Injectable Solution,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:641047625,PHENObarbital,skos:exactMatch,rxnorm:198368,phenobarbital 65 MG/ML Injectable Solution,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:641047625,PHENOba,skos:exactMatch,rxnorm:198368,phenobarbital 65 MG/ML Injectable Solution,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:641047625,PHENObar,skos:exactMatch,rxnorm:198368,phenobarbital 65 MG/ML Injectable Solution,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:603516821,PHENObarbital,skos:exactMatch,rxnorm:199164,phenobarbital 97.2 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:904657561,PHENObarbital,skos:exactMatch,rxnorm:199167,phenobarbital 32.4 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:904657561,PHENobarbital,skos:exactMatch,rxnorm:199167,phenobarbital 32.4 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:60687047301,Pregabalin,skos:exactMatch,rxnorm:483442,pregabalin 25 MG Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:904699104,Pregabalin,skos:exactMatch,rxnorm:483442,pregabalin 25 MG Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:69238131009,Pregabalin,skos:exactMatch,rxnorm:483442,pregabalin 25 MG Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:47781060730,Disulfiram,skos:exactMatch,rxnorm:197623,disulfiram 250 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:65162067384,RisperiDONE,skos:exactMatch,rxnorm:199387,risperidone 1 MG/ML Oral Solution,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:65162067384,RisperiDONE Oral Solution,skos:exactMatch,rxnorm:199387,risperidone 1 MG/ML Oral Solution,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:904635761,RisperiDONE,skos:exactMatch,rxnorm:312828,risperidone 0.25 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:904635861,RisperiDONE,skos:exactMatch,rxnorm:312829,risperidone 0.5 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:904636061,RisperiDONE,skos:exactMatch,rxnorm:312831,risperidone 2 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:60687025301,Sertraline,skos:exactMatch,rxnorm:312938,sertraline 100 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:68180035309,Sertraline,skos:exactMatch,rxnorm:312938,sertraline 100 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:60687024201,Sertraline,skos:exactMatch,rxnorm:312941,sertraline 50 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:68180035209,Sertraline,skos:exactMatch,rxnorm:312941,sertraline 50 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:59676058005,COVID-19 Vaccine (Janssen)*,skos:exactMatch,rxnorm:2479835,"SARS-COV-2 (COVID-19) vaccine, vector - Ad26 100000000000 UNT/ML Injectable Suspension",semapv:MappingChaining,orcid:0000-0001-8822-1884,1,COVID,orcid:0000-0002-9348-9284
mimic-ndc:68084034201,Topiramate (Topamax),skos:exactMatch,rxnorm:199888,topiramate 25 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:68382013814,Topiramate (Topamax),skos:exactMatch,rxnorm:199888,topiramate 25 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:68084034401,Topiramate (Topamax),skos:exactMatch,rxnorm:199889,topiramate 100 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:68382014014,Topiramate (Topamax),skos:exactMatch,rxnorm:199889,topiramate 100 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:68084071301,Venlafaxine XR,skos:exactMatch,rxnorm:313581,24 HR venlafaxine 150 MG Extended Release Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:904647061,Venlafaxine XR,skos:exactMatch,rxnorm:313581,24 HR venlafaxine 150 MG Extended Release Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:68084089625,Venlafaxine,skos:exactMatch,rxnorm:313582,venlafaxine 25 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:57664039288,Venlafaxine,skos:exactMatch,rxnorm:313582,venlafaxine 25 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:65862052790,Venlafaxine XR,skos:exactMatch,rxnorm:313583,24 HR venlafaxine 37.5 MG Extended Release Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:51079048020,Venlafaxine,skos:exactMatch,rxnorm:313584,venlafaxine 37.5 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:904646961,Venlafaxine XR,skos:exactMatch,rxnorm:313585,24 HR venlafaxine 75 MG Extended Release Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:65862052890,Venlafaxine XR,skos:exactMatch,rxnorm:313585,24 HR venlafaxine 75 MG Extended Release Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:68084070901,Venlafaxine XR,skos:exactMatch,rxnorm:313585,24 HR venlafaxine 75 MG Extended Release Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:68084085601,Venlafaxine,skos:exactMatch,rxnorm:313586,venlafaxine 75 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:60687023001,Zonisamide,skos:exactMatch,rxnorm:314285,zonisamide 100 MG Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:378672705,Zonisamide,skos:exactMatch,rxnorm:314285,zonisamide 100 MG Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:51079076820,Zonisamide,skos:exactMatch,rxnorm:314285,zonisamide 100 MG Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:23490521205,carisoprodoL,skos:exactMatch,rxnorm:197446,carisoprodol 350 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:054852725,Lithium Carbonate,skos:exactMatch,rxnorm:197889,lithium carbonate 300 MG Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:054002125,Lithium Carbonate SR (Lithobid),skos:exactMatch,rxnorm:197891,lithium carbonate 300 MG Extended Release Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:378145001,Lithium Carbonate CR (Eskalith),skos:exactMatch,rxnorm:197892,lithium carbonate 450 MG Extended Release Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:054852625,Lithium Carbonate,skos:exactMatch,rxnorm:311355,lithium carbonate 150 MG Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:31722054401,Lithium Oral Solution,skos:exactMatch,rxnorm:311355,lithium carbonate 150 MG Oral Capsule,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:713013512,Prochlorperazine,skos:exactMatch,rxnorm:198159,prochlorperazine 25 MG Rectal Suppository,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:50268068515,Prochlorperazine,skos:exactMatch,rxnorm:198365,prochlorperazine 10 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:59746011506,Prochlorperazine,skos:exactMatch,rxnorm:198365,prochlorperazine 10 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:51079054220,Prochlorperazine,skos:exactMatch,rxnorm:198365,prochlorperazine 10 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:50268068415,Prochlorperazine,skos:exactMatch,rxnorm:312635,prochlorperazine 5 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:59746011306,Prochlorperazine,skos:exactMatch,rxnorm:312635,prochlorperazine 5 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:51079054120,Prochlorperazine,skos:exactMatch,rxnorm:312635,prochlorperazine 5 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:641613525,Prochlorperazine,skos:exactMatch,rxnorm:314192,2 ML prochlorperazine 5 MG/ML Injection,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:65162089803,ARIPiprazole,skos:exactMatch,rxnorm:349545,aripiprazole 10 MG Oral Tablet,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:65162089374,ARIPiprazole,skos:exactMatch,rxnorm:485496,aripiprazole 1 MG/ML Oral Solution,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-ndc:121058104,Haloperidol,skos:exactMatch,rxnorm:141935,haloperidol 2 MG/ML Oral Solution,semapv:MappingChaining,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
