subject_id,subject_label,predicate_id,object_id,object_label,mapping_justification,author_id,confidence,comment,reviewer_id
mimic-itemid:51478,Glucose,skos:exactMatch,loinc:5792-7,Glucose [Mass/volume] in Urine by Test strip,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51492,Protein,skos:exactMatch,loinc:5804-0,Protein [Mass/volume] in Urine by Test strip,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51464,Bilirubin,skos:exactMatch,loinc:5770-3,Bilirubin.total [Presence] in Urine by Test strip,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51484,Ketone,skos:exactMatch,loinc:5797-6,Ketones [Mass/volume] in Urine by Test strip,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51487,Nitrite,skos:exactMatch,loinc:5802-4,Nitrite [Presence] in Urine by Test strip,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51514,Urobilinogen,skos:exactMatch,loinc:20405-7,Urobilinogen [Mass/volume] in Urine by Test strip,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51087,Length of Urine Collection,skos:exactMatch,loinc:13362-9,Collection duration of Urine,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:52033,Specimen Type,skos:exactMatch,loinc:66746-9,Specimen type,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50820,pH,skos:exactMatch,loinc:11558-4,pH of Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:52075,Absolute Neutrophil Count,skos:exactMatch,loinc:751-8,Neutrophils [#/volume] in Blood by Automated count,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:52073,Absolute Eosinophil Count,skos:exactMatch,loinc:711-2,Eosinophils [#/volume] in Blood by Automated count,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,Duplicate of itemid 51199,orcid:0000-0002-9348-9284
mimic-itemid:52074,Absolute Monocyte Count,skos:exactMatch,loinc:742-7,Monocytes [#/volume] in Blood by Automated count,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,Duplicate of itemid 51253,orcid:0000-0002-9348-9284
mimic-itemid:51133,Absolute Lymphocyte Count,skos:exactMatch,loinc:731-0,Lymphocytes [#/volume] in Blood by Automated count,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:52069,Absolute Basophil Count,skos:exactMatch,loinc:704-7,Basophils [#/volume] in Blood by Automated count,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50821,pO2,skos:exactMatch,loinc:11556-8,Oxygen [Partial pressure] in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50802,Base Excess,skos:exactMatch,loinc:11555-0,Base excess in Blood by calculation,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50804,Calculated Total CO2,skos:exactMatch,loinc:34728-6,"Carbon dioxide, total [Moles/volume] in Blood by calculation",semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50818,pCO2,skos:exactMatch,loinc:11557-6,Carbon dioxide [Partial pressure] in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50813,Lactate,skos:exactMatch,loinc:32693-4,Lactate [Moles/volume] in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51493,RBC,skos:exactMatch,loinc:13945-1,Erythrocytes [#/area] in Urine sediment by Microscopy high power field,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51516,WBC,skos:exactMatch,loinc:5821-4,Leukocytes [#/area] in Urine sediment by Microscopy high power field,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51463,Bacteria,skos:exactMatch,loinc:5769-5,Bacteria [#/area] in Urine sediment by Microscopy high power field,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51476,Epithelial Cells,skos:exactMatch,loinc:5787-7,Epithelial cells [#/area] in Urine sediment by Microscopy high power field,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51519,Yeast,skos:exactMatch,loinc:5822-2,Yeast [#/area] in Urine sediment by Microscopy high power field,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50954,Lactate Dehydrogenase (LD),skos:exactMatch,loinc:2532-0,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,Discouraged LOINC code,orcid:0000-0002-9348-9284
mimic-itemid:52135,Immature Granulocytes,skos:exactMatch,loinc:38518-7,Immature granulocytes/100 leukocytes in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51003,Troponin T,skos:exactMatch,loinc:6598-7,Troponin T.cardiac [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51512,Urine Mucous,skos:exactMatch,loinc:8247-9,Mucus [Presence] in Urine sediment by Light microscopy,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50993,Thyroid Stimulating Hormone,skos:exactMatch,loinc:3016-3,Thyrotropin [Units/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50933,Green Top Hold (plasma),,,,,,1,Not a lab test,
mimic-itemid:50910,Creatine Kinase (CK),skos:exactMatch,loinc:2157-6,Creatine kinase [Enzymatic activity/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50808,Free Calcium,skos:exactMatch,loinc:1994-3,Calcium.ionized [Moles/volume] in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50887,Blue Top Hold,,,,,,1,Not a lab test,
mimic-itemid:51266,Platelet Smear,skos:exactMatch,loinc:9317-9,Platelet adequacy [Presence] in Blood by Light microscopy,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50907,"Cholesterol, Total",skos:exactMatch,loinc:2093-3,Cholesterol [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51000,Triglycerides,skos:exactMatch,loinc:2571-8,Triglyceride [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50822,"Potassium, Whole Blood",skos:exactMatch,loinc:6298-4,Potassium [Moles/volume] in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50904,"Cholesterol, HDL",skos:exactMatch,loinc:2085-9,Cholesterol in HDL [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50903,Cholesterol Ratio (Total/HDL),skos:exactMatch,loinc:9830-1,Cholesterol.total/Cholesterol in HDL [Mass Ratio] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51137,Anisocytosis,skos:exactMatch,loinc:38892-6,Anisocytosis [Presence] in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51267,Poikilocytosis,skos:exactMatch,loinc:779-9,Poikilocytosis [Presence] in Blood by Light microscopy,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50956,Lipase,skos:exactMatch,loinc:3040-3,Lipase [Enzymatic activity/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50955,Light Green Top Hold,,,,,,1,Not a lab test,
mimic-itemid:51246,Macrocytes,skos:exactMatch,loinc:30424-6,Macrocytes [Presence] in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51268,Polychromasia,skos:exactMatch,loinc:10378-8,Polychromasia [Presence] in Blood by Light microscopy,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51252,Microcytes,skos:exactMatch,loinc:30434-5,Microcytes [Presence] in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50911,"Creatine Kinase, MB Isoenzyme",skos:exactMatch,loinc:13969-1,Creatine kinase.MB [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51233,Hypochromia,skos:exactMatch,loinc:728-6,Hypochromia [Presence] in Blood by Light microscopy,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50852,% Hemoglobin A1c,skos:exactMatch,loinc:4548-4,Hemoglobin A1c/Hemoglobin.total in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50905,"Cholesterol, LDL, Calculated",skos:exactMatch,loinc:13457-7,Cholesterol in LDL [Mass/volume] in Serum or Plasma by calculation,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51144,Bands,skos:exactMatch,loinc:26508-2,Band form neutrophils/100 leukocytes in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50809,Glucose,skos:exactMatch,loinc:2339-0,Glucose [Mass/volume] in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51251,Metamyelocytes,skos:exactMatch,loinc:28541-1,Metamyelocytes/100 leukocytes in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51255,Myelocytes,skos:exactMatch,loinc:26498-6,Myelocytes/100 leukocytes in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51143,Atypical Lymphocytes,skos:exactMatch,loinc:13046-8,Variant lymphocytes/100 leukocytes in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51613,eAG,skos:exactMatch,loinc:27353-2,Glucose mean value [Mass/volume] in Blood Estimated from glycated hemoglobin,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51082,"Creatinine, Urine",skos:exactMatch,loinc:2161-8,Creatinine [Mass/volume] in Urine,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50817,Oxygen Saturation,skos:exactMatch,loinc:20564-1,Oxygen saturation in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50979,Red Top Hold,,,,,,1,Not a lab test,
mimic-itemid:50976,"Protein, Total",skos:exactMatch,loinc:2885-2,Protein [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51103,Uhold,,,,,,1,Not a lab test,
mimic-itemid:50812,Intubated,,,,,,1,Not a lab test,
mimic-itemid:50924,Ferritin,skos:exactMatch,loinc:2276-4,Ferritin [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51007,Uric Acid,skos:exactMatch,loinc:3084-1,Urate [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51107,"Urine tube, held",,,,,,1,Not a lab test,
mimic-itemid:50930,Globulin,skos:exactMatch,loinc:2336-6,Globulin [Mass/volume] in Serum,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50889,C-Reactive Protein,skos:exactMatch,loinc:1988-5,C reactive protein [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50952,Iron,skos:exactMatch,loinc:2498-4,Iron [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51260,Ovalocytes,skos:exactMatch,loinc:774-0,Ovalocytes [Presence] in Blood by Light microscopy,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50824,"Sodium, Whole Blood",skos:exactMatch,loinc:2947-0,Sodium [Moles/volume] in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50810,"Hematocrit, Calculated",skos:exactMatch,loinc:48703-3,Hematocrit [Volume Fraction] of Blood by Estimated,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50811,Hemoglobin,skos:exactMatch,loinc:718-7,Hemoglobin [Mass/volume] in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51214,"Fibrinogen, Functional",skos:exactMatch,loinc:3255-7,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51482,Hyaline Casts,skos:exactMatch,loinc:5796-8,Hyaline casts [#/area] in Urine sediment by Microscopy low power field,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50998,Transferrin,skos:exactMatch,loinc:3034-6,Transferrin [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50953,"Iron Binding Capacity, Total",skos:exactMatch,loinc:2500-7,Iron binding capacity [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51010,Vitamin B12,skos:exactMatch,loinc:2132-9,Cobalamin (Vitamin B12) [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50825,Temperature,skos:exactMatch,loinc:8310-5,Body temperature,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50995,"Thyroxine (T4), Free",skos:exactMatch,loinc:3024-7,Thyroxine (T4) free [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51009,Vancomycin,skos:exactMatch,loinc:20578-1,Vancomycin [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50986,tacroFK,skos:exactMatch,loinc:11253-2,Tacrolimus [Mass/volume] in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51218,Granulocyte Count,skos:exactMatch,loinc:30394-1,Granulocytes [#/volume] in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50883,"Bilirubin, Direct",skos:exactMatch,loinc:1968-7,Bilirubin.direct [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:51102,"Total Protein, Urine",skos:exactMatch,loinc:2888-6,Protein [Mass/volume] in Urine,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50922,Ethanol,skos:exactMatch,loinc:5640-8,Ethanol [Mass/volume] in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50884,"Bilirubin, Indirect",skos:exactMatch,loinc:1971-1,Bilirubin.indirect [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50856,Acetaminophen,skos:exactMatch,loinc:3298-7,Acetaminophen [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50981,Salicylate,skos:exactMatch,loinc:4024-6,Salicylates [Mass/volume] in Serum or Plasma,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50806,"Chloride, Whole Blood",skos:exactMatch,loinc:2069-3,Chloride [Moles/volume] in Blood,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
mimic-itemid:50999,Tricyclic Antidepressant Screen,skos:exactMatch,loinc:80146-4,Tricyclic antidepressants [Presence] in Blood by Screen method,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1,,orcid:0000-0002-9348-9284
