subject_id,subject_label,predicate_id,object_id,object_label,mapping_justification,author_id,confidence,comment,reviewer_id
mimic-itemid:228640,EtCO2,skos:exactMatch,loinc:19891-1,Carbon dioxide [Partial pressure] in Exhaled gas --at end expiration,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1.0,,orcid:0000-0002-9348-9284
mimic-itemid:226512,Admission Weight (Kg),skos:broadMatch,loinc:29463-7,Body weight,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1.0,,orcid:0000-0002-9348-9284
mimic-itemid:227632,Arctic Sun/Alsius Temp #1 C,skos:closeMatch,loinc:8310-5,Body temperature,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,0.8,,orcid:0000-0002-9348-9284
mimic-itemid:227634,Arctic Sun/Alsius Temp #2 C,skos:closeMatch,loinc:8310-5,Body temperature,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,0.8,,orcid:0000-0002-9348-9284
mimic-itemid:226707,Height,skos:broadMatch,loinc:8302-2,Body height,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1.0,,orcid:0000-0002-9348-9284
mimic-itemid:226730,Height (cm),skos:broadMatch,loinc:8302-2,Body height,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1.0,,orcid:0000-0002-9348-9284
mimic-itemid:223763,Bladder Pressure,,,,,,,No suitable LOINC code,
mimic-itemid:224359,QTc,skos:exactMatch,loinc:8636-3,Q-T interval corrected,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1.0,,orcid:0000-0002-9348-9284
mimic-itemid:224167,Manual Blood Pressure Systolic Left,skos:broadMatch,loinc:8480-6,Systolic blood pressure,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1.0,,orcid:0000-0002-9348-9284
mimic-itemid:224643,Manual Blood Pressure Diastolic Left,skos:broadMatch,loinc:8462-4,Diastolic blood pressure,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1.0,,orcid:0000-0002-9348-9284
mimic-itemid:227243,Manual Blood Pressure Systolic Right,skos:broadMatch,loinc:8480-6,Systolic blood pressure,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1.0,,orcid:0000-0002-9348-9284
mimic-itemid:227242,Manual Blood Pressure Diastolic Right,skos:broadMatch,loinc:8462-4,Diastolic blood pressure,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1.0,,orcid:0000-0002-9348-9284
mimic-itemid:224192,Pulsus Paradoxus,skos:exactMatch,loinc:8452-5,Systolic blood pressure.inspiration - expiration,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1.0,,orcid:0000-0002-9348-9284
mimic-itemid:224646,Orthostatic BPs sitting,skos:exactMatch,loinc:8459-0,Systolic blood pressure--sitting,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1.0,,orcid:0000-0002-9348-9284
mimic-itemid:226094,Orthostatic BPd sitting,skos:exactMatch,loinc:8453-3,Diastolic blood pressure--sitting,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1.0,,orcid:0000-0002-9348-9284
mimic-itemid:224645,Orthostatic BPs lying,skos:exactMatch,loinc:8461-6,Systolic blood pressure--supine,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1.0,,orcid:0000-0002-9348-9284
mimic-itemid:226092,Orthostatic BPd lying,skos:exactMatch,loinc:8455-8,Diastolic blood pressure--supine,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1.0,,orcid:0000-0002-9348-9284
mimic-itemid:223765,Orthostatic HR sitting,skos:exactMatch,loinc:69000-8,Heart rate --sitting,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1.0,,orcid:0000-0002-9348-9284
mimic-itemid:224166,Doppler BP,,,,,,,No suitable LOINC code,
mimic-itemid:223766,Orthostatic BPs standing,skos:exactMatch,loinc:8460-8,Systolic blood pressure--standing,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1.0,,orcid:0000-0002-9348-9284
mimic-itemid:226096,Orthostatic BPd standing,skos:exactMatch,loinc:8454-1,Diastolic blood pressure--standing,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1.0,,orcid:0000-0002-9348-9284
mimic-itemid:223764,Orthostatic HR lying,skos:exactMatch,loinc:68999-2,Heart rate --supine,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1.0,,orcid:0000-0002-9348-9284
mimic-itemid:224647,Orthostatic HR standing,skos:exactMatch,loinc:69001-6,Heart rate --standing,semapv:ManualMappingCuration,orcid:0000-0001-8822-1884,1.0,,orcid:0000-0002-9348-9284
